row,original_name,normalized_name,group_title,country_hint,matched,tvg_id,epg_source_section,confidence,method
6066,FR| EUROSPORT 1 HD,FR EUROSPORT 1,FRANCE SPORTS,fr,False,,,99,review_required
6067,FR| EUROSPORT 1 FHD,FR EUROSPORT 1,FRANCE SPORTS,fr,False,,,99,review_required
6068,FR| CANAL+ SPORT HD,FR + SPORT,FRANCE SPORTS,fr,True,Canal+.Sport.fr,epg_ripper_FR1,98,fuzzy_high
6069,FR| CANAL+ SPORT FHD,FR + SPORT,FRANCE SPORTS,fr,True,Canal+.Sport.fr,epg_ripper_FR1,98,fuzzy_high
6070,FR: CANAL+ FOOT HD,FR + FOOT,FRANCE SPORTS,fr,True,Canal+.Foot.fr,epg_ripper_FR1,94,fuzzy_country
6071,FR: CANAL+ FOOT FHD,FR + FOOT,FRANCE SPORTS,fr,True,Canal+.Foot.fr,epg_ripper_FR1,94,fuzzy_country
6072,FR: Canal + Sport 360 HD,FR + SPORT 360,FRANCE SPORTS,fr,True,Canal+.Sport.360.fr,epg_ripper_FR1,98,fuzzy_high
6073,FR: Canal + Sport 360 FHD,FR + SPORT 360,FRANCE SPORTS,fr,True,Canal+.Sport.360.fr,epg_ripper_FR1,98,fuzzy_high
6074,IT: DAZN 4 FHD,IT DAZN 4,ITALY,it,False,,,83,review_required
6075,IT: ZONA DAZN FHD,IT ZONA DAZN,ITALY,it,False,,,83,review_required
6076,IT: 20 Mediaset FHD,IT 20 MEDIASET,ITALY,it,True,20.it,epg_ripper_IT1,94,fuzzy_country
6077,IT: 20 Mediaset SD,IT 20 MEDIASET,ITALY,it,True,20.it,epg_ripper_IT1,94,fuzzy_country
6078,IT: 27 Twentyseven FHD,IT 27 TWENTYSEVEN,ITALY,it,True,27.Twentyseven.it,epg_ripper_IT1,98,fuzzy_high
6079,IT: 27 Twentyseven HD,IT 27 TWENTYSEVEN,ITALY,it,True,27.Twentyseven.it,epg_ripper_IT1,98,fuzzy_high
6080,IT: 27 Twentyseven SD,IT 27 TWENTYSEVEN,ITALY,it,True,27.Twentyseven.it,epg_ripper_IT1,98,fuzzy_high
6081,IT: Baby TV SD,IT BABY TV,ITALY,it,False,,,88,review_required
6082,IT: Boing Plus,IT BOING PLUS,ITALY,it,True,Boing.it,epg_ripper_IT1,94,fuzzy_country
6083,IT: Boing SD,IT BOING,ITALY,it,True,Boing.it,epg_ripper_IT1,94,fuzzy_country
6084,IT: Boomerang SD,IT BOOMERANG,ITALY,it,True,Boomerang.it,epg_ripper_IT1,98,fuzzy_high
6085,IT: Canale 5 FHD,IT CANALE 5,ITALY,it,True,Canale.5.it,epg_ripper_IT1,98,fuzzy_high
6086,IT: Canale 5 SD,IT CANALE 5,ITALY,it,True,Canale.5.it,epg_ripper_IT1,98,fuzzy_high
6087,IT: Cartoon Network FHD,IT CARTOON NETWORK,ITALY,it,True,Cartoon.Network.it,epg_ripper_IT1,98,fuzzy_high
6088,IT: Cartoon Network SD,IT CARTOON NETWORK,ITALY,it,True,Cartoon.Network.it,epg_ripper_IT1,98,fuzzy_high
6089,IT: Cartoonito HD,IT CARTOONITO,ITALY,it,True,Cartoonito.it,epg_ripper_IT1,98,fuzzy_high
6090,IT: Cartoonito SD,IT CARTOONITO,ITALY,it,True,Cartoonito.it,epg_ripper_IT1,98,fuzzy_high
6091,IT: CI Crime & Investigation FHD,IT CI CRIME AND INVESTIGATION,ITALY,it,False,,,88,review_required
6092,IT: CI Crime & Investigation SD,IT CI CRIME AND INVESTIGATION,ITALY,it,False,,,88,review_required
6093,IT: Cielo FHD,IT CIELO,ITALY,it,True,cielo.it,epg_ripper_IT1,94,fuzzy_country
6094,IT: Cielo SD,IT CIELO,ITALY,it,True,cielo.it,epg_ripper_IT1,94,fuzzy_country
6095,IT: Cine34 FHD,IT CINE34,ITALY,it,True,Cine34.it,epg_ripper_IT1,94,fuzzy_country
6096,IT: Comedy Central SD,IT COMEDY CENTRAL,ITALY,it,True,Comedy.Central.it,epg_ripper_IT1,98,fuzzy_high
6097,IT: DeA Juniour FHD,IT DEA JUNIOUR,ITALY,it,False,,,0,no_candidate
6098,IT: Dea Kids FHD,IT DEA KIDS,ITALY,it,False,,,83,review_required
6099,IT: Discovery Channel FHD,IT DISCOVERY,ITALY,it,True,Discovery.Channel.it,epg_ripper_IT1,98,fuzzy_high
6100,IT: Discovery Channel SD,IT DISCOVERY,ITALY,it,True,Discovery.Channel.it,epg_ripper_IT1,98,fuzzy_high
6101,IT: Discovery Focus FHD,IT DISCOVERY FOCUS,ITALY,it,False,,,94,review_required
6102,IT: Discovery Focus SD,IT DISCOVERY FOCUS,ITALY,it,False,,,94,review_required
6103,IT: Discovery Nove FHD,IT DISCOVERY NOVE,ITALY,it,False,,,94,review_required
6104,IT: Discovery Nove SD,IT DISCOVERY NOVE,ITALY,it,False,,,94,review_required
6105,IT: Dmax FHD,IT DMAX,ITALY,it,True,DMAX.it,epg_ripper_IT1,94,fuzzy_country
6106,IT: Dmax HD,IT DMAX,ITALY,it,True,DMAX.it,epg_ripper_IT1,94,fuzzy_country
6107,IT: Euronews SD,IT EURONEWS,ITALY,it,True,Euronews.it,epg_ripper_IT1,98,fuzzy_high
6108,IT: Eurosport 1 FHD,IT EUROSPORT 1,ITALY,it,False,,,88,review_required
6109,IT: Eurosport 1 SD,IT EUROSPORT 1,ITALY,it,False,,,88,review_required
6110,IT: Eurosport 2 FHD,IT EUROSPORT 2,ITALY,it,False,,,88,review_required
6111,IT: Eurosport 2 SD,IT EUROSPORT 2,ITALY,it,False,,,88,review_required
6112,IT: Food Network FHD,IT FOOD NETWORK,ITALY,it,True,Food.Network.it,epg_ripper_IT1,98,fuzzy_high
6113,IT: Food Network SD,IT FOOD NETWORK,ITALY,it,True,Food.Network.it,epg_ripper_IT1,98,fuzzy_high
6114,IT: Frisbee SD,IT FRISBEE,ITALY,it,True,Frisbee.it,epg_ripper_IT1,98,fuzzy_high
6115,IT: Gambero Rosso FHD,IT GAMBERO ROSSO,ITALY,it,True,IT:.Gambero.Rosso.be,epg_ripper_RAKUTEN1,99,exact_name
6116,IT: Gambero Rosso SD,IT GAMBERO ROSSO,ITALY,it,True,IT:.Gambero.Rosso.be,epg_ripper_RAKUTEN1,99,exact_name
6117,IT: Giallo FHD,IT GIALLO,ITALY,it,True,Giallo.TV.it,epg_ripper_IT1,94,fuzzy_country
6118,IT: Giallo SD,IT GIALLO,ITALY,it,True,Giallo.TV.it,epg_ripper_IT1,94,fuzzy_country
6119,IT: HGTV FHD,IT HGTV,ITALY,it,True,HGTV.it,epg_ripper_IT1,94,fuzzy_country
6120,IT: HGTV SD,IT HGTV,ITALY,it,True,HGTV.it,epg_ripper_IT1,94,fuzzy_country
6121,IT: History FHD,IT HISTORY,ITALY,it,True,History.it,epg_ripper_IT1,98,fuzzy_high
6122,IT: History SD,IT HISTORY,ITALY,it,True,History.it,epg_ripper_IT1,98,fuzzy_high
6123,IT: Iris FHD,IT IRIS,ITALY,it,True,Iris.it,epg_ripper_IT1,94,fuzzy_country
6124,IT: Iris SD,IT IRIS,ITALY,it,True,Iris.it,epg_ripper_IT1,94,fuzzy_country
6125,IT: Italia 1 FHD,IT ITALIA 1,ITALY,it,True,Italia.1.it,epg_ripper_IT1,98,fuzzy_high
6126,IT: Italia 1 HEVC,IT ITALIA 1,ITALY,it,True,Italia.1.it,epg_ripper_IT1,98,fuzzy_high
6127,IT: Italia 1 SD,IT ITALIA 1,ITALY,it,True,Italia.1.it,epg_ripper_IT1,98,fuzzy_high
6128,IT: K2 SD,IT K2,ITALY,it,True,K2.it,epg_ripper_IT1,94,fuzzy_country
6129,IT: La 5 FHD,IT LA 5,ITALY,it,True,La.5.it,epg_ripper_IT1,94,fuzzy_country
6130,IT: La 5 SD,IT LA 5,ITALY,it,True,La.5.it,epg_ripper_IT1,94,fuzzy_country
6131,IT: La 7 FHD,IT LA 7,ITALY,it,False,,,83,review_required
6132,IT: La 7 SD,IT LA 7,ITALY,it,False,,,83,review_required
6133,IT: La 7d FHD,IT LA 7D,ITALY,it,False,,,83,review_required
6134,IT: La 7d SD,IT LA 7D,ITALY,it,False,,,83,review_required
6135,IT: Mediaset Extra FHD,IT MEDIASET EXTRA,ITALY,it,True,Mediaset.Extra.it,epg_ripper_IT1,98,fuzzy_high
6136,IT: Mediaset Extra SD,IT MEDIASET EXTRA,ITALY,it,True,Mediaset.Extra.it,epg_ripper_IT1,98,fuzzy_high
6137,IT: Mediaset Italia Due FHD,IT MEDIASET ITALIA DUE,ITALY,it,False,,,88,review_required
6138,IT: Mediaset Italia Due SD,IT MEDIASET ITALIA DUE,ITALY,it,False,,,88,review_required
6139,IT: MotorTrend FHD,IT MOTORTREND,ITALY,it,False,,,83,review_required
6140,IT: MotorTrend SD,IT MOTORTREND,ITALY,it,False,,,83,review_required
6141,IT: MTV FHD,IT MTV,ITALY,it,True,MTV.HD.it,epg_ripper_IT1,94,fuzzy_country
6142,IT: MTV SD,IT MTV,ITALY,it,True,MTV.HD.it,epg_ripper_IT1,94,fuzzy_country
6143,IT: Nick JR SD,IT NICK JR,ITALY,it,True,Nick.Jr.it,epg_ripper_IT1,98,fuzzy_high
6144,IT: Nickelodeon SD,IT NICKELODEON,ITALY,it,True,Nickelodeon.it,epg_ripper_IT1,98,fuzzy_high
6145,IT: Pesca e Caccia SD,IT PESCA E CACCIA,ITALY,it,False,,,99,review_required
6146,IT: Rai 1 FHD,IT RAI 1,ITALY,it,True,Rai.Premium..5025.it,epg_ripper_IT1,94,fuzzy_country
6147,IT: Rai 1 HEVC,IT RAI 1,ITALY,it,True,Rai.Premium..5025.it,epg_ripper_IT1,94,fuzzy_country
6148,IT: Rai 1 SD,IT RAI 1,ITALY,it,True,Rai.Premium..5025.it,epg_ripper_IT1,94,fuzzy_country
6149,IT: Rai 2 FHD,IT RAI 2,ITALY,it,True,Rai.Premium..5025.it,epg_ripper_IT1,94,fuzzy_country
6150,IT: Rai 2 HEVC,IT RAI 2,ITALY,it,True,Rai.Premium..5025.it,epg_ripper_IT1,94,fuzzy_country
6151,IT: Rai 2 SD,IT RAI 2,ITALY,it,True,Rai.Premium..5025.it,epg_ripper_IT1,94,fuzzy_country
6152,IT: Rai 3 FHD,IT RAI 3,ITALY,it,True,Rai.Premium..5025.it,epg_ripper_IT1,94,fuzzy_country
6153,IT: Rai 3 HEVC,IT RAI 3,ITALY,it,True,Rai.Premium..5025.it,epg_ripper_IT1,94,fuzzy_country
6154,IT: Rai 3 SD,IT RAI 3,ITALY,it,True,Rai.Premium..5025.it,epg_ripper_IT1,94,fuzzy_country
6155,IT: Rai 4 FHD,IT RAI 4,ITALY,it,True,Rai.Premium..5025.it,epg_ripper_IT1,94,fuzzy_country
6156,IT: Rai 4 SD,IT RAI 4,ITALY,it,True,Rai.Premium..5025.it,epg_ripper_IT1,94,fuzzy_country
6157,IT: Rai 4K,IT RAI,ITALY,it,True,Rai.Premium..5025.it,epg_ripper_IT1,94,fuzzy_country
6158,IT: Rai 5 FHD,IT RAI 5,ITALY,it,True,Rai.Premium..5025.it,epg_ripper_IT1,94,fuzzy_country
6159,IT: Rai 5 SD,IT RAI 5,ITALY,it,True,Rai.Premium..5025.it,epg_ripper_IT1,94,fuzzy_country
6160,IT: Rai Gulp FHD,IT RAI GULP,ITALY,it,True,Rai.Premium..5025.it,epg_ripper_IT1,94,fuzzy_country
6161,IT: Rai Gulp HD,IT RAI GULP,ITALY,it,True,Rai.Premium..5025.it,epg_ripper_IT1,94,fuzzy_country
6162,IT: Rai Movie FHD,IT RAI MOVIE,ITALY,it,True,Rai.Premium..5025.it,epg_ripper_IT1,94,fuzzy_country
6163,IT: Rai Movie HD,IT RAI MOVIE,ITALY,it,True,Rai.Premium..5025.it,epg_ripper_IT1,94,fuzzy_country
6164,IT: Rai News 24 FHD,IT RAI NEWS 24,ITALY,it,True,Rai.Premium..5025.it,epg_ripper_IT1,94,fuzzy_country
6165,IT: Rai News 24 HD,IT RAI NEWS 24,ITALY,it,True,Rai.Premium..5025.it,epg_ripper_IT1,94,fuzzy_country
6166,IT: Rai Premium FHD,IT RAI,ITALY,it,True,Rai.Premium..5025.it,epg_ripper_IT1,94,fuzzy_country
6167,IT: Rai Premium SD,IT RAI,ITALY,it,True,Rai.Premium..5025.it,epg_ripper_IT1,94,fuzzy_country
6168,IT: Rai Scuola FHD,IT RAI SCUOLA,ITALY,it,True,Rai.Premium..5025.it,epg_ripper_IT1,94,fuzzy_country
6169,IT: Rai Scuola HD,IT RAI SCUOLA,ITALY,it,True,Rai.Premium..5025.it,epg_ripper_IT1,94,fuzzy_country
6170,IT: Rai Sport+ FHD,IT RAI SPORT+,ITALY,it,True,Rai.Premium..5025.it,epg_ripper_IT1,94,fuzzy_country
6171,IT: Rai Sport+ SD,IT RAI SPORT+,ITALY,it,True,Rai.Premium..5025.it,epg_ripper_IT1,94,fuzzy_country
6172,IT: Rai Storia FHD,IT RAI STORIA,ITALY,it,True,Rai.Premium..5025.it,epg_ripper_IT1,94,fuzzy_country
6173,IT: Rai Storia SD,IT RAI STORIA,ITALY,it,True,Rai.Premium..5025.it,epg_ripper_IT1,94,fuzzy_country
6174,IT: Rai YoYo HD,IT RAI YOYO,ITALY,it,True,Rai.Premium..5025.it,epg_ripper_IT1,94,fuzzy_country
6175,IT: Real Time FHD,IT REAL TIME,ITALY,it,True,Real.Time.it,epg_ripper_IT1,98,fuzzy_high
6176,IT: Real Time SD,IT REAL TIME,ITALY,it,True,Real.Time.it,epg_ripper_IT1,98,fuzzy_high
6177,IT: Rete 4 FHD,IT RETE 4,ITALY,it,True,Rete.4.it,epg_ripper_IT1,94,fuzzy_country
6178,IT: Rete 4 HEVC,IT RETE 4,ITALY,it,True,Rete.4.it,epg_ripper_IT1,94,fuzzy_country
6179,IT: Rete 4 SD,IT RETE 4,ITALY,it,True,Rete.4.it,epg_ripper_IT1,94,fuzzy_country
6180,IT: Sky Arte FHD,IT SKY ARTE,ITALY,it,True,Sky.Arte.it,epg_ripper_IT1,98,fuzzy_high
6181,IT: Sky Arte SD,IT SKY ARTE,ITALY,it,True,Sky.Arte.it,epg_ripper_IT1,98,fuzzy_high
6182,IT: Sky Atlantic FHD,IT SKY ATLANTIC,ITALY,it,True,Sky.Atlantic.it,epg_ripper_IT1,98,fuzzy_high
6183,IT: Sky Atlantic HEVC,IT SKY ATLANTIC,ITALY,it,True,Sky.Atlantic.it,epg_ripper_IT1,98,fuzzy_high
6184,IT: Sky Atlantic SD,IT SKY ATLANTIC,ITALY,it,True,Sky.Atlantic.it,epg_ripper_IT1,98,fuzzy_high
6185,IT: Sky Cinema Action FHD,IT SKY CINEMA ACTION,ITALY,it,True,Sky.Cinema.Action.it,epg_ripper_IT1,98,fuzzy_high
6186,IT: Sky Cinema Action HEVC,IT SKY CINEMA ACTION,ITALY,it,True,Sky.Cinema.Action.it,epg_ripper_IT1,98,fuzzy_high
6187,IT: Sky Cinema Action SD,IT SKY CINEMA ACTION,ITALY,it,True,Sky.Cinema.Action.it,epg_ripper_IT1,98,fuzzy_high
6188,IT: Sky Cinema Comedy FHD,IT SKY CINEMA COMEDY,ITALY,it,True,Sky.Cinema.Comedy.it,epg_ripper_IT1,98,fuzzy_high
6189,IT: Sky Cinema Comedy HEVC,IT SKY CINEMA COMEDY,ITALY,it,True,Sky.Cinema.Comedy.it,epg_ripper_IT1,98,fuzzy_high
6190,IT: Sky Cinema Comedy SD,IT SKY CINEMA COMEDY,ITALY,it,True,Sky.Cinema.Comedy.it,epg_ripper_IT1,98,fuzzy_high
6191,IT: Sky Cinema Drama FHD,IT SKY CINEMA DRAMA,ITALY,it,True,Sky.Cinema.Drama.it,epg_ripper_IT1,98,fuzzy_high
6192,IT: Sky Cinema Drama HEVC,IT SKY CINEMA DRAMA,ITALY,it,True,Sky.Cinema.Drama.it,epg_ripper_IT1,98,fuzzy_high
6193,IT: Sky Cinema Drama SD,IT SKY CINEMA DRAMA,ITALY,it,True,Sky.Cinema.Drama.it,epg_ripper_IT1,98,fuzzy_high
6194,IT: Sky Cinema Due +24 FHD,IT SKY CINEMA DUE +24,ITALY,it,True,Sky.Cinema.Due.+24.it,epg_ripper_IT1,98,fuzzy_high
6195,IT: Sky Cinema Due +24 HEVC,IT SKY CINEMA DUE +24,ITALY,it,True,Sky.Cinema.Due.+24.it,epg_ripper_IT1,98,fuzzy_high
6196,IT: Sky Cinema Due +24 SD,IT SKY CINEMA DUE +24,ITALY,it,True,Sky.Cinema.Due.+24.it,epg_ripper_IT1,98,fuzzy_high
6197,IT: Sky Cinema Due FHD,IT SKY CINEMA DUE,ITALY,it,True,Sky.Cinema.Due.it,epg_ripper_IT1,98,fuzzy_high
6198,IT: Sky Cinema Due HEVC,IT SKY CINEMA DUE,ITALY,it,True,Sky.Cinema.Due.it,epg_ripper_IT1,98,fuzzy_high
6199,IT: Sky Cinema Due SD,IT SKY CINEMA DUE,ITALY,it,True,Sky.Cinema.Due.it,epg_ripper_IT1,98,fuzzy_high
6200,IT: Sky Cinema Family FHD,IT SKY CINEMA FAMILY,ITALY,it,True,Sky.Cinema.Family.it,epg_ripper_IT1,98,fuzzy_high
6201,IT: Sky Cinema Family HEVC,IT SKY CINEMA FAMILY,ITALY,it,True,Sky.Cinema.Family.it,epg_ripper_IT1,98,fuzzy_high
6202,IT: Sky Cinema Family SD,IT SKY CINEMA FAMILY,ITALY,it,True,Sky.Cinema.Family.it,epg_ripper_IT1,98,fuzzy_high
6203,IT: Sky Cinema Oscar Collection FHD,IT SKY CINEMA OSCAR COLLECTION,ITALY,it,True,Sky.Cinema.Collection.it,epg_ripper_IT1,98,fuzzy_high
6204,IT: Sky Cinema Oscar Collection HEVC,IT SKY CINEMA OSCAR COLLECTION,ITALY,it,True,Sky.Cinema.Collection.it,epg_ripper_IT1,98,fuzzy_high
6205,IT: Sky Cinema Oscar Collection SD,IT SKY CINEMA OSCAR COLLECTION,ITALY,it,True,Sky.Cinema.Collection.it,epg_ripper_IT1,98,fuzzy_high
6206,IT: Sky Cinema Romance FHD,IT SKY CINEMA ROMANCE,ITALY,it,True,Sky.Cinema.Romance.it,epg_ripper_IT1,98,fuzzy_high
6207,IT: Sky Cinema Romance HEVC,IT SKY CINEMA ROMANCE,ITALY,it,True,Sky.Cinema.Romance.it,epg_ripper_IT1,98,fuzzy_high
6208,IT: Sky Cinema Romance SD,IT SKY CINEMA ROMANCE,ITALY,it,True,Sky.Cinema.Romance.it,epg_ripper_IT1,98,fuzzy_high
6209,IT: Sky Cinema Suspense FHD,IT SKY CINEMA SUSPENSE,ITALY,it,True,Sky.Cinema.Suspense.it,epg_ripper_IT1,98,fuzzy_high
6210,IT: Sky Cinema Suspense HEVC,IT SKY CINEMA SUSPENSE,ITALY,it,True,Sky.Cinema.Suspense.it,epg_ripper_IT1,98,fuzzy_high
6211,IT: Sky Cinema Suspense SD,IT SKY CINEMA SUSPENSE,ITALY,it,True,Sky.Cinema.Suspense.it,epg_ripper_IT1,98,fuzzy_high
6212,IT: Sky Cinema Uno +24 FHD,IT SKY CINEMA UNO +24,ITALY,it,True,Sky.Cinema.Uno.+24.it,epg_ripper_IT1,98,fuzzy_high
6213,IT: Sky Cinema Uno +24 HEVC,IT SKY CINEMA UNO +24,ITALY,it,True,Sky.Cinema.Uno.+24.it,epg_ripper_IT1,98,fuzzy_high
6214,IT: Sky Cinema Uno +24 SD,IT SKY CINEMA UNO +24,ITALY,it,True,Sky.Cinema.Uno.+24.it,epg_ripper_IT1,98,fuzzy_high
6215,IT: Sky Cinema Uno FHD,IT SKY CINEMA UNO,ITALY,it,True,Sky.Cinema.Uno.it,epg_ripper_IT1,98,fuzzy_high
6216,IT: Sky Cinema Uno HEVC,IT SKY CINEMA UNO,ITALY,it,True,Sky.Cinema.Uno.it,epg_ripper_IT1,98,fuzzy_high
6217,IT: Sky Cinema Uno SD,IT SKY CINEMA UNO,ITALY,it,True,Sky.Cinema.Uno.it,epg_ripper_IT1,98,fuzzy_high
6218,IT: Sky Documentaries FHD,IT SKY DOCUMENTARIES,ITALY,it,True,Sky.Documentaries.it,epg_ripper_IT1,98,fuzzy_high
6219,IT: Sky Documentaries SD,IT SKY DOCUMENTARIES,ITALY,it,True,Sky.Documentaries.it,epg_ripper_IT1,98,fuzzy_high
6220,IT: Sky Explorer FHD,IT SKY EXPLORER,ITALY,it,True,Explorer.HD.Channel.it,epg_ripper_IT1,94,fuzzy_country
6221,IT: Sky Explorer SD,IT SKY EXPLORER,ITALY,it,True,Explorer.HD.Channel.it,epg_ripper_IT1,94,fuzzy_country
6222,IT: Sky Investigation FHD,IT SKY INVESTIGATION,ITALY,it,True,Sky.Investigation.it,epg_ripper_IT1,98,fuzzy_high
6223,IT: Sky Investigation SD,IT SKY INVESTIGATION,ITALY,it,True,Sky.Investigation.it,epg_ripper_IT1,98,fuzzy_high
6224,IT: Sky Nature FHD,IT SKY NATURE,ITALY,it,True,Sky.Nature.it,epg_ripper_IT1,98,fuzzy_high
6225,IT: Sky Nature SD,IT SKY NATURE,ITALY,it,True,Sky.Nature.it,epg_ripper_IT1,98,fuzzy_high
6226,IT: Sky Primafila 1 FHD,IT SKY PRIMAFILA 1,ITALY,it,False,,,83,review_required
6227,IT: Sky Primafila 2 FHD,IT SKY PRIMAFILA 2,ITALY,it,False,,,83,review_required
6228,IT: Sky Primafila 3 FHD,IT SKY PRIMAFILA 3,ITALY,it,False,,,83,review_required
6229,IT: Sky Primafila 4 FHD,IT SKY PRIMAFILA 4,ITALY,it,False,,,83,review_required
6230,IT: Sky Primafila 5 FHD,IT SKY PRIMAFILA 5,ITALY,it,True,La.5.it,epg_ripper_IT1,94,fuzzy_country
6231,IT: Sky Primafila 6 FHD,IT SKY PRIMAFILA 6,ITALY,it,False,,,83,review_required
6232,IT: Sky Primafila 7 FHD,IT SKY PRIMAFILA 7,ITALY,it,False,,,83,review_required
6233,IT: Sky Primafila 8 FHD,IT SKY PRIMAFILA 8,ITALY,it,False,,,83,review_required
6234,IT: Sky Primafila 9 FHD,IT SKY PRIMAFILA 9,ITALY,it,False,,,83,review_required
6235,IT: Sky Primafila 10 FHD,IT SKY PRIMAFILA 10,ITALY,it,False,,,83,review_required
6236,IT: Sky Serie FHD,IT SKY SERIE,ITALY,it,True,Sky.Serie.it,epg_ripper_IT1,98,fuzzy_high
6237,IT: Sky Serie SD,IT SKY SERIE,ITALY,it,True,Sky.Serie.it,epg_ripper_IT1,98,fuzzy_high
6238,IT: Sky Sport 24 FHD,IT SKY SPORT 24,ITALY,it,True,Sky.Sport.24.it,epg_ripper_IT1,98,fuzzy_high
6239,IT: Sky Sport 24 HEVC,IT SKY SPORT 24,ITALY,it,True,Sky.Sport.24.it,epg_ripper_IT1,98,fuzzy_high
6240,IT: Sky Sport 24 SD,IT SKY SPORT 24,ITALY,it,True,Sky.Sport.24.it,epg_ripper_IT1,98,fuzzy_high
6241,IT: Sky Sport 251 FHD,IT SKY SPORT 251,ITALY,it,True,Sky.Sport..251.it,epg_ripper_IT1,98,fuzzy_high
6242,IT: Sky Sport 251 SD,IT SKY SPORT 251,ITALY,it,True,Sky.Sport..251.it,epg_ripper_IT1,98,fuzzy_high
6243,IT: Sky Sport 252 FHD,IT SKY SPORT 252,ITALY,it,True,Sky.Sport..252.it,epg_ripper_IT1,98,fuzzy_high
6244,IT: Sky Sport 252 SD,IT SKY SPORT 252,ITALY,it,True,Sky.Sport..252.it,epg_ripper_IT1,98,fuzzy_high
6245,IT: Sky Sport 253 FHD,IT SKY SPORT 253,ITALY,it,True,Sky.Sport..253.it,epg_ripper_IT1,98,fuzzy_high
6246,IT: Sky Sport 253 SD,IT SKY SPORT 253,ITALY,it,True,Sky.Sport..253.it,epg_ripper_IT1,98,fuzzy_high
6247,IT: Sky Sport 254 FHD,IT SKY SPORT 254,ITALY,it,True,Sky.Sport..254.it,epg_ripper_IT1,98,fuzzy_high
6248,IT: Sky Sport 254 SD,IT SKY SPORT 254,ITALY,it,True,Sky.Sport..254.it,epg_ripper_IT1,98,fuzzy_high
6249,IT: Sky Sport 255 FHD,IT SKY SPORT 255,ITALY,it,True,Sky.Sport..255.it,epg_ripper_IT1,98,fuzzy_high
6250,IT: Sky Sport 255 SD,IT SKY SPORT 255,ITALY,it,True,Sky.Sport..255.it,epg_ripper_IT1,98,fuzzy_high
6251,IT: Sky Sport 256 FHD,IT SKY SPORT 256,ITALY,it,True,Sky.Sport..256.it,epg_ripper_IT1,98,fuzzy_high
6252,IT: Sky Sport 256 SD,IT SKY SPORT 256,ITALY,it,True,Sky.Sport..256.it,epg_ripper_IT1,98,fuzzy_high
6253,IT: Sky Sport 257 FHD,IT SKY SPORT 257,ITALY,it,True,Sky.Sport..257.it,epg_ripper_IT1,98,fuzzy_high
6254,IT: Sky Sport 257 SD,IT SKY SPORT 257,ITALY,it,True,Sky.Sport..257.it,epg_ripper_IT1,98,fuzzy_high
6255,IT: Sky Sport 258 FHD,IT SKY SPORT 258,ITALY,it,True,Sky.Sport..258.it,epg_ripper_IT1,98,fuzzy_high
6256,IT: Sky Sport 258 SD,IT SKY SPORT 258,ITALY,it,True,Sky.Sport..258.it,epg_ripper_IT1,98,fuzzy_high
6257,IT: Sky Sport 259 FHD,IT SKY SPORT 259,ITALY,it,True,Sky.Sport..259.it,epg_ripper_IT1,98,fuzzy_high
6258,IT: Sky Sport 259 SD,IT SKY SPORT 259,ITALY,it,True,Sky.Sport..259.it,epg_ripper_IT1,98,fuzzy_high
6259,IT: Sky Sport Arena FHD,IT SKY SPORT ARENA,ITALY,it,True,Sky.Sport.Arena.it,epg_ripper_IT1,98,fuzzy_high
6260,IT: Sky Sport Arena HEVC,IT SKY SPORT ARENA,ITALY,it,True,Sky.Sport.Arena.it,epg_ripper_IT1,98,fuzzy_high
6261,IT: Sky Sport Arena SD,IT SKY SPORT ARENA,ITALY,it,True,Sky.Sport.Arena.it,epg_ripper_IT1,98,fuzzy_high
6262,IT: Sky Sport Calcio FHD,IT SKY SPORT CALCIO,ITALY,it,True,Sky.Sport.Calcio.it,epg_ripper_IT1,98,fuzzy_high
6263,IT: Sky Sport Calcio HEVC,IT SKY SPORT CALCIO,ITALY,it,True,Sky.Sport.Calcio.it,epg_ripper_IT1,98,fuzzy_high
6264,IT: Sky Sport Calcio SD,IT SKY SPORT CALCIO,ITALY,it,True,Sky.Sport.Calcio.it,epg_ripper_IT1,98,fuzzy_high
6265,IT: Sky Sport F1 FHD,IT SKY SPORT F1,ITALY,it,True,Sky.Sport.F1.it,epg_ripper_IT1,98,fuzzy_high
6266,IT: Sky Sport F1 HEVC,IT SKY SPORT F1,ITALY,it,True,Sky.Sport.F1.it,epg_ripper_IT1,98,fuzzy_high
6267,IT: Sky Sport F1 SD,IT SKY SPORT F1,ITALY,it,True,Sky.Sport.F1.it,epg_ripper_IT1,98,fuzzy_high
6268,IT: Sky Sport Golf FHD,IT SKY SPORT GOLF,ITALY,it,True,Sky.Sport.Golf.it,epg_ripper_IT1,98,fuzzy_high
6269,IT: Sky Sport Golf HEVC,IT SKY SPORT GOLF,ITALY,it,True,Sky.Sport.Golf.it,epg_ripper_IT1,98,fuzzy_high
6270,IT: Sky Sport Golf SD,IT SKY SPORT GOLF,ITALY,it,True,Sky.Sport.Golf.it,epg_ripper_IT1,98,fuzzy_high
6271,IT: Sky Sport Max FHD,IT SKY SPORT MAX,ITALY,it,True,Sky.Sport.Max.it,epg_ripper_IT1,98,fuzzy_high
6272,IT: Sky Sport Max HEVC,IT SKY SPORT MAX,ITALY,it,True,Sky.Sport.Max.it,epg_ripper_IT1,98,fuzzy_high
